yarn.resourcemanager.webapp.cross-origin.enabled	1540
yarn.nm.liveness-monitor.expiry-interval-ms	2080
yarn.resourcemanager.nodes.include-path	1580
yarn.resourcemanager.nodes.exclude-path	2820
yarn.resourcemanager.node-ip-cache.expiry-interval-secs	145
yarn.resourcemanager.resource-tracker.client.thread-count	790
yarn.resourcemanager.scheduler.class	5040
yarn.scheduler.minimum-allocation-mb	12300
yarn.scheduler.maximum-allocation-mb	14100
yarn.scheduler.minimum-allocation-vcores	3830
yarn.scheduler.maximum-allocation-vcores	4050
yarn.scheduler.include-port-in-node-name	156
yarn.resourcemanager.recovery.enabled	3320
yarn.resourcemanager.fail-fast	170
yarn.fail-fast	191
yarn.resourcemanager.work-preserving-recovery.enabled	880
yarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms	389
yarn.resourcemanager.store.class	3330
yarn.resourcemanager.ha.failover-controller.active-standby-elector.zk.retries	8
yarn.resourcemanager.state-store.max-completed-applications	842
yarn.resourcemanager.zk-state-store.parent-path	1780
yarn.resourcemanager.zk-state-store.root-node.acl	292
yarn.resourcemanager.fs.state-store.uri	1400
yarn.resourcemanager.fs.state-store.num-retries	170
yarn.resourcemanager.fs.state-store.retry-interval-ms	556
yarn.resourcemanager.leveldb-state-store.path	227
yarn.resourcemanager.leveldb-state-store.compaction-interval-secs	143
yarn.resourcemanager.ha.enabled	5150
yarn.resourcemanager.ha.automatic-failover.enabled	4750
yarn.resourcemanager.ha.automatic-failover.embedded	1920
yarn.resourcemanager.ha.automatic-failover.zk-base-path	1200
yarn.resourcemanager.zk-appid-node.split-index	110
yarn.resourcemanager.zk-delegation-token-node.split-index	208
yarn.resourcemanager.zk-max-znode-size.bytes	488
yarn.resourcemanager.cluster-id	5010
yarn.resourcemanager.epoch.range	6
yarn.resourcemanager.ha.rm-ids	5040
yarn.resourcemanager.ha.id	1270
yarn.client.failover-proxy-provider	3090
yarn.client.failover-no-ha-proxy-provider	8
yarn.client.failover-max-attempts	386
yarn.client.failover-sleep-base-ms	1270
yarn.client.failover-sleep-max-ms	1200
yarn.client.failover-retries	1180
yarn.client.failover-retries-on-socket-timeouts	343
yarn.resourcemanager.max-completed-applications	1100
yarn.resourcemanager.delayed.delegation-token.removal-interval-ms	315
yarn.resourcemanager.delegation-token.max-conf-size-bytes	99
yarn.resourcemanager.proxy-user-privileges.enabled	417
yarn.resourcemanager.am-rm-tokens.master-key-rolling-interval-secs	277
yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs	554
yarn.resourcemanager.nodemanagers.heartbeat-interval-ms	1360
yarn.resourcemanager.nodemanager.minimum.version	200
yarn.resourcemanager.scheduler.monitor.enable	1580
yarn.resourcemanager.scheduler.monitor.policies	901
yarn.resourcemanager.configuration.provider-class	211
yarn.resourcemanager.configuration.file-system-based-store	131
yarn.resourcemanager.system-metrics-publisher.enabled	2190
yarn.system-metrics-publisher.enabled	2030
yarn.rm.system-metrics-publisher.emit-container-events	246
yarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size	229
yarn.resourcemanager.max-log-aggregation-diagnostics-in-memory	211
yarn.resourcemanager.delegation-token-renewer.thread-count	252
yarn.resourcemanager.delegation.key.update-interval	134
yarn.resourcemanager.delegation.token.max-lifetime	487
yarn.resourcemanager.delegation.token.renew-interval	242
yarn.resourcemanager.delegation-token-renewer.thread-timeout	2
yarn.resourcemanager.delegation-token-renewer.thread-retry-max-attempts	2
yarn.resourcemanager.delegation-token-renewer.thread-retry-interval	2
yarn.resourcemanager.history-writer.multi-threaded-dispatcher.pool-size	232
yarn.resourcemanager.metrics.runtime.buckets	219
yarn.resourcemanager.nm-tokens.master-key-rolling-interval-secs	95
yarn.resourcemanager.reservation-system.enable	173
yarn.resourcemanager.reservation-system.class	151
yarn.resourcemanager.reservation-system.plan.follower	244
yarn.resourcemanager.reservation-system.planfollower.time-step	276
yarn.resourcemanager.rm.container-allocation.expiry-interval-ms	198
yarn.resourcemanager.resource-profiles.enabled	99
yarn.resourcemanager.resource-profiles.source-file	8
yarn.nodemanager.hostname	1580
yarn.nodemanager.address	1990
yarn.nodemanager.bind-host	469
yarn.nodemanager.admin-env	861
yarn.nodemanager.env-whitelist	5280
yarn.nodemanager.container-executor.class	2010
yarn.nodemanager.container-state-transition-listener.classes	6
yarn.nodemanager.container-manager.thread-count	458
yarn.nodemanager.collector-service.thread-count	240
yarn.nodemanager.delete.thread-count	539
yarn.nodemanager.container-executor.exit-code-file.timeout-ms	2
yarn.nodemanager.opportunistic-containers-max-queue-length	294
yarn.nodemanager.delete.debug-delay-sec	4310
yarn.nodemanager.keytab	770
yarn.nodemanager.local-dirs	7880
yarn.nodemanager.local-cache.max-files-per-directory	316
yarn.nodemanager.localizer.address	3200
yarn.nodemanager.collector-service.address	77
yarn.nodemanager.emit-container-events	6
yarn.nodemanager.localizer.cache.cleanup.interval-ms	616
yarn.nodemanager.localizer.cache.target-size-mb	1620
yarn.nodemanager.localizer.client.thread-count	515
yarn.nodemanager.localizer.fetch.thread-count	452
yarn.nodemanager.container-localizer.java.opts	461
yarn.nodemanager.container-localizer.log.level	10
yarn.nodemanager.log-dirs	6160
yarn.nodemanager.default-container-executor.log-dirs.permissions	134
yarn.log-aggregation-enable	11500
yarn.resourcemanager.application-tag-based-placement.enable	171
yarn.resourcemanager.application-tag-based-placement.username.whitelist	275
yarn.log-aggregation.retain-seconds	6970
yarn.log-aggregation.retain-check-interval-seconds	3810
yarn.log-aggregation.debug.filesize	224
yarn.log-aggregation.file-formats	7900
yarn.log-aggregation.file-controller.TFile.class	105
yarn.log-aggregation-status.time-out.ms	465
yarn.nodemanager.log.retain-seconds	1680
yarn.nodemanager.remote-app-log-dir	14800
yarn.nodemanager.remote-app-log-dir-suffix	3290
yarn.nodemanager.remote-app-log-dir-include-older	4
yarn.nodemanager.remote-app-log-dir.groupname	4
yarn.nodemanager.log-container-debug-info.enabled	175
yarn.nodemanager.resource.memory-mb	16500
yarn.nodemanager.resource.system-reserved-memory-mb	569
yarn.nodemanager.resource.memory.enabled	96
yarn.nodemanager.resource.memory.enforced	215
yarn.nodemanager.resource.memory.cgroups.soft-limit-percentage	10
yarn.nodemanager.resource.memory.cgroups.swappiness	10
yarn.nodemanager.pmem-check-enabled	5350
yarn.nodemanager.vmem-check-enabled	8360
yarn.nodemanager.vmem-pmem-ratio	7280
yarn.nodemanager.resource.cpu-vcores	9040
yarn.nodemanager.resource.count-logical-processors-as-cores	662
yarn.nodemanager.resource.pcores-vcores-multiplier	986
yarn.nodemanager.logaggregation.threadpool-size-max	128
yarn.nodemanager.resource.percentage-physical-cpu-limit	1850
yarn.nodemanager.resource.detect-hardware-capabilities	1430
yarn.nodemanager.webapp.address	1860
yarn.nodemanager.webapp.https.address	1380
yarn.nodemanager.webapp.spnego-keytab-file	180
yarn.nodemanager.webapp.spnego-principal	216
yarn.nodemanager.resource-monitor.interval-ms	119
yarn.nodemanager.resource-calculator.class	294
yarn.nodemanager.container-monitor.enabled	114
yarn.nodemanager.container-monitor.interval-ms	750
yarn.nodemanager.container-monitor.resource-calculator.class	302
yarn.nodemanager.health-checker.scripts	8
yarn.nodemanager.health-checker.timeout-ms	8
yarn.nodemanager.health-checker.interval-ms	717
yarn.nodemanager.disk-health-checker.interval-ms	871
yarn.nodemanager.disk-health-checker.min-healthy-disks	588
yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage	1470
yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage	9
yarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb	669
yarn.nodemanager.disk-health-checker.min-free-space-per-disk-watermark-high-mb	3
yarn.nodemanager.linux-container-executor.path	459
yarn.nodemanager.linux-container-executor.resources-handler.class	752
yarn.nodemanager.linux-container-executor.cgroups.hierarchy	1040
yarn.nodemanager.linux-container-executor.cgroups.mount	937
yarn.nodemanager.linux-container-executor.cgroups.mount-path	649
yarn.nodemanager.linux-container-executor.cgroups.delete-delay-ms	234
yarn.nodemanager.linux-container-executor.nonsecure-mode.limit-users	1050
yarn.nodemanager.linux-container-executor.nonsecure-mode.local-user	952
yarn.nodemanager.linux-container-executor.nonsecure-mode.user-pattern	186
yarn.nodemanager.linux-container-executor.cgroups.strict-resource-usage	1270
yarn.nodemanager.runtime.linux.allowed-runtimes	188
yarn.nodemanager.runtime.linux.type	7
yarn.nodemanager.runtime.linux.docker.capabilities	194
yarn.nodemanager.runtime.linux.docker.image-name	5
yarn.nodemanager.runtime.linux.docker.image-update	7
yarn.nodemanager.runtime.linux.docker.privileged-containers.allowed	249
yarn.nodemanager.runtime.linux.docker.privileged-containers.acl	319
yarn.nodemanager.runtime.linux.docker.allowed-container-networks	276
yarn.nodemanager.runtime.linux.docker.default-container-network	408
yarn.nodemanager.runtime.linux.docker.allowed-container-runtimes	3
yarn.nodemanager.runtime.linux.docker.host-pid-namespace.allowed	80
yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed	142
yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold	133
yarn.nodemanager.runtime.linux.docker.userremapping-gid-threshold	123
yarn.nodemanager.runtime.linux.docker.delayed-removal.allowed	234
yarn.nodemanager.runtime.linux.docker.stop.grace-period	161
yarn.nodemanager.runtime.linux.docker.default-ro-mounts	6
yarn.nodemanager.runtime.linux.docker.default-rw-mounts	6
yarn.nodemanager.runtime.linux.docker.default-tmpfs-mounts	5
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin	5
yarn.nodemanager.runtime.linux.runc.manifest-to-resources-plugin	4
yarn.nodemanager.runtime.linux.runc.image-toplevel-dir	4
yarn.nodemanager.runtime.linux.runc.layer-mounts-to-keep	4
yarn.nodemanager.runtime.linux.runc.layer-mounts-interval-secs	5
yarn.nodemanager.runtime.linux.runc.image-name	4
yarn.nodemanager.runtime.linux.runc.privileged-containers.allowed	5
yarn.nodemanager.runtime.linux.runc.allowed-container-networks	4
yarn.nodemanager.runtime.linux.runc.allowed-container-runtimes	5
yarn.nodemanager.runtime.linux.runc.privileged-containers.acl	4
yarn.nodemanager.runtime.linux.runc.host-pid-namespace.allowed	4
yarn.nodemanager.runtime.linux.runc.default-ro-mounts	4
yarn.nodemanager.runtime.linux.runc.default-rw-mounts	3
yarn.nodemanager.runtime.linux.runc.seccomp-profile	5
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.hdfs-hash-file	5
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.local-hash-file	4
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.cache-refresh-interval-secs	3
yarn.nodemanager.runtime.linux.runc.image-tag-to-manifest-plugin.num-manifests-to-cache	4
yarn.nodemanager.runtime.linux.runc.hdfs-manifest-to-resources-plugin.stat-cache-timeout-interval-secs	4
yarn.nodemanager.runtime.linux.runc.hdfs-manifest-to-resources-plugin.stat-cache-size	4
yarn.nodemanager.runtime.linux.sandbox-mode	83
yarn.nodemanager.runtime.linux.sandbox-mode.local-dirs.permissions	124
yarn.nodemanager.runtime.linux.sandbox-mode.policy	6
yarn.nodemanager.runtime.linux.sandbox-mode.whitelist-group	6
yarn.nodemanager.windows-container.memory-limit.enabled	157
yarn.nodemanager.windows-container.cpu-limit.enabled	300
yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms	162
yarn.nodemanager.log-aggregation.compression-type	1100
yarn.nodemanager.principal	908
yarn.nodemanager.aux-services	30900
yarn.nodemanager.aux-services.manifest.enabled	6
yarn.nodemanager.aux-services.manifest	501
yarn.nodemanager.aux-services.manifest.reload-ms	403
yarn.nodemanager.sleep-delay-before-sigkill.ms	279
yarn.nodemanager.process-kill-wait.ms	203
yarn.nodemanager.resourcemanager.minimum.version	188
yarn.nodemanager.container-diagnostics-maximum-size	151
yarn.nodemanager.container-retry-minimum-interval-ms	153
yarn.client.nodemanager-client-async.thread-pool-max-size	288
yarn.client.nodemanager-connect.max-wait-ms	1020
yarn.client.nodemanager-connect.retry-interval-ms	333
yarn.nodemanager.resourcemanager.connect.max-wait.ms	166
yarn.nodemanager.resourcemanager.connect.retry-interval.ms	9
yarn.client.max-cached-nodemanagers-proxies	536
yarn.nodemanager.recovery.enabled	1190
yarn.nodemanager.recovery.dir	1150
yarn.nodemanager.recovery.compaction-interval-secs	151
yarn.nodemanager.recovery.supervised	420
yarn.nodemanager.container-executor.os.sched.priority.adjustment	81
yarn.nodemanager.container-metrics.enable	123
yarn.nodemanager.container-metrics.period-ms	89
yarn.nodemanager.container-metrics.unregister-delay-ms	124
yarn.nodemanager.container-monitor.process-tree.class	165
yarn.nodemanager.disk-health-checker.enable	729
yarn.nodemanager.log.deletion-threads-count	151
yarn.nodemanager.windows-secure-container-executor.group	156
yarn.nodemanager.aux-services.mapreduce_shuffle.class	2470
yarn.web-proxy.principal	305
yarn.web-proxy.keytab	461
yarn.web-proxy.address	4470
yarn.web-proxy.bind-host	3
yarn.application.classpath	11100
yarn.timeline-service.version	943
yarn.timeline-service.enabled	1870
yarn.timeline-service.hostname	1170
yarn.timeline-service.address	1440
yarn.timeline-service.webapp.address	1240
yarn.timeline-service.webapp.https.address	1450
yarn.timeline-service.bind-host	713
yarn.timeline-service.generic-application-history.max-applications	532
yarn.timeline-service.store-class	1250
yarn.timeline-service.ttl-enable	946
yarn.timeline-service.ttl-ms	1700
yarn.timeline-service.leveldb-timeline-store.path	1250
yarn.timeline-service.leveldb-timeline-store.ttl-interval-ms	559
yarn.timeline-service.leveldb-timeline-store.read-cache-size	482
yarn.timeline-service.leveldb-timeline-store.start-time-read-cache-size	447
yarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size	375
yarn.timeline-service.handler-thread-count	511
yarn.timeline-service.http-authentication.type	830
yarn.timeline-service.http-authentication.simple.anonymous.allowed	881
yarn.timeline-service.principal	764
yarn.timeline-service.keytab	987
yarn.timeline-service.ui-names	199
yarn.timeline-service.client.max-retries	547
yarn.timeline-service.client.best-effort	374
yarn.timeline-service.client.retry-interval-ms	326
yarn.timeline-service.client.drain-entities.timeout.ms	73
yarn.timeline-service.recovery.enabled	439
yarn.timeline-service.state-store-class	833
yarn.timeline-service.leveldb-state-store.path	971
yarn.timeline-service.entity-group-fs-store.cache-store-class	109
yarn.timeline-service.entity-group-fs-store.active-dir	1760
yarn.timeline-service.entity-group-fs-store.done-dir	2130
yarn.timeline-service.entity-group-fs-store.group-id-plugin-classes	268
yarn.timeline-service.entity-group-fs-store.group-id-plugin-classpath	612
yarn.timeline-service.entity-group-fs-store.summary-store	192
yarn.timeline-service.entity-group-fs-store.scan-interval-seconds	293
yarn.timeline-service.entity-group-fs-store.cleaner-interval-seconds	205
yarn.timeline-service.entity-group-fs-store.retain-seconds	163
yarn.timeline-service.entity-group-fs-store.leveldb-cache-read-cache-size	173
yarn.timeline-service.entity-group-fs-store.app-cache-size	190
yarn.timeline-service.client.fd-flush-interval-secs	117
yarn.timeline-service.client.fd-clean-interval-secs	104
yarn.timeline-service.client.fd-retain-secs	88
yarn.timeline-service.writer.class	161
yarn.timeline-service.reader.class	174
yarn.timeline-service.client.internal-timers-ttl-secs	85
yarn.timeline-service.writer.flush-interval-seconds	327
yarn.timeline-service.writer.async.queue.capacity	3
yarn.timeline-service.app-collector.linger-period.ms	137
yarn.timeline-service.timeline-client.number-of-async-entities-to-merge	100
yarn.timeline-service.hbase.coprocessor.app-final-value-retention-milliseconds	172
yarn.timeline-service.app-aggregation-interval-secs	7
yarn.timeline-service.hbase.coprocessor.jar.hdfs.location	201
yarn.timeline-service.hbase-schema.prefix	96
yarn.timeline-service.hbase.configuration.file	359
yarn.timeline-service.flowname.max-size	4
yarn.sharedcache.enabled	322
yarn.sharedcache.root-dir	743
yarn.sharedcache.nested-level	275
yarn.sharedcache.store.class	149
yarn.sharedcache.app-checker.class	127
yarn.sharedcache.store.in-memory.staleness-period-mins	234
yarn.sharedcache.store.in-memory.initial-delay-mins	249
yarn.sharedcache.store.in-memory.check-period-mins	220
yarn.sharedcache.admin.address	276
yarn.sharedcache.admin.thread-count	148
yarn.sharedcache.webapp.address	230
yarn.sharedcache.cleaner.period-mins	156
yarn.sharedcache.cleaner.initial-delay-mins	231
yarn.sharedcache.cleaner.resource-sleep-ms	150
yarn.sharedcache.uploader.server.address	262
yarn.sharedcache.uploader.server.thread-count	362
yarn.sharedcache.client-server.address	515
yarn.sharedcache.client-server.thread-count	448
yarn.sharedcache.checksum.algo.impl	246
yarn.sharedcache.nm.uploader.replication.factor	148
yarn.sharedcache.nm.uploader.thread-count	143
security.applicationhistory.protocol.acl	92
yarn.is.minicluster	164
yarn.minicluster.control-resource-monitoring	118
yarn.minicluster.fixed.ports	350
yarn.minicluster.use-rpc	143
yarn.minicluster.yarn.nodemanager.resource.memory-mb	154
yarn.node-labels.enabled	1510
yarn.node-labels.fs-store.root-dir	3190
yarn.node-labels.configuration-type	1150
yarn.nodemanager.node-labels.provider	452
yarn.nodemanager.node-labels.provider.fetch-interval-ms	144
yarn.nodemanager.node-labels.resync-interval-ms	181
yarn.nodemanager.node-labels.provider.configured-node-partition	126
yarn.nodemanager.node-labels.provider.fetch-timeout-ms	110
yarn.resourcemanager.node-labels.provider	210
yarn.resourcemanager.node-labels.provider.fetch-interval-ms	121
yarn.nodemanager.node-attributes.provider	72
yarn.nodemanager.node-attributes.provider.script.path	10
yarn.nodemanager.node-attributes.provider.script.opts	10
yarn.nodemanager.node-attributes.provider.fetch-interval-ms	10
yarn.nodemanager.node-attributes.provider.fetch-timeout-ms	10
yarn.nodemanager.node-attributes.provider.configured-node-attributes	9
yarn.nodemanager.node-attributes.resync-interval-ms	3
yarn.resourcemanager.nodemanager-graceful-decommission-timeout-secs	1130
yarn.resourcemanager.decommissioning-nodes-watcher.poll-interval-secs	199
yarn.nodemanager.node-labels.provider.script.path	120
yarn.nodemanager.node-labels.provider.script.opts	163
yarn.federation.enabled	236
yarn.federation.machine-list	776
yarn.federation.subcluster-resolver.class	147
yarn.federation.state-store.class	139
yarn.federation.cache-ttl.secs	97
yarn.federation.registry.base-dir	84
yarn.registry.class	9
yarn.client.application-client-protocol.poll-interval-ms	293
yarn.client.application-client-protocol.poll-timeout-ms	137
yarn.nodemanager.container-monitor.procfs-tree.smaps-based-rss.enabled	262
yarn.log.server.url	5480
yarn.log.server.web-service.url	169
yarn.tracking.url.generator	7
yarn.authorization-provider	331
yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds	2500
yarn.nodemanager.log-aggregation.roll-monitoring-interval-seconds.min	4
yarn.nodemanager.log-aggregation.num-log-files-per-app	165
yarn.intermediate-data-encryption.enable	102
yarn.nodemanager.webapp.cross-origin.enabled	376
yarn.cluster.max-application-priority	962
yarn.nodemanager.log-aggregation.policy.class	152
yarn.nodemanager.log-aggregation.policy.parameters	8
yarn.nodemanager.amrmproxy.enabled	166
yarn.nodemanager.amrmproxy.address	136
yarn.nodemanager.amrmproxy.client.thread-count	121
yarn.nodemanager.amrmproxy.interceptor-class.pipeline	245
yarn.nodemanager.amrmproxy.ha.enable	92
yarn.nodemanager.distributed-scheduling.enabled	113
yarn.resourcemanager.opportunistic-container-allocation.enabled	274
yarn.resourcemanager.opportunistic.max.container-allocation.per.am.heartbeat	4
yarn.resourcemanager.opportunistic-container-allocation.nodes-used	10
yarn.resourcemanager.nm-container-queuing.sorting-nodes-interval-ms	10
yarn.resourcemanager.nm-container-queuing.load-comparator	125
yarn.resourcemanager.nm-container-queuing.queue-limit-stdev	202
yarn.resourcemanager.nm-container-queuing.min-queue-length	103
yarn.resourcemanager.nm-container-queuing.max-queue-length	129
yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms	84
yarn.resourcemanager.nm-container-queuing.max-queue-wait-time-ms	10
yarn.nodemanager.opportunistic-containers-use-pause-for-preemption	152
yarn.nodemanager.container.stderr.pattern	160
yarn.nodemanager.container.stderr.tail.bytes	79
yarn.node-labels.fs-store.impl.class	112
yarn.resourcemanager.webapp.rest-csrf.enabled	109
yarn.resourcemanager.webapp.rest-csrf.custom-header	10
yarn.resourcemanager.webapp.rest-csrf.methods-to-ignore	86
yarn.nodemanager.webapp.rest-csrf.enabled	128
yarn.nodemanager.webapp.rest-csrf.custom-header	243
yarn.nodemanager.webapp.rest-csrf.methods-to-ignore	82
yarn.nodemanager.disk-validator	806
yarn.timeline-service.webapp.rest-csrf.enabled	90
yarn.timeline-service.webapp.rest-csrf.custom-header	10
yarn.timeline-service.webapp.rest-csrf.methods-to-ignore	151
yarn.webapp.xfs-filter.enabled	111
yarn.resourcemanager.webapp.xfs-filter.xframe-options	151
yarn.nodemanager.webapp.xfs-filter.xframe-options	105
yarn.timeline-service.webapp.xfs-filter.xframe-options	82
yarn.resourcemanager.node-removal-untracked.timeout-ms	111
yarn.resourcemanager.application-timeouts.monitor.interval-ms	148
yarn.resourcemanager.application-https.policy	9
yarn.app.attempt.diagnostics.limit.kc	395
yarn.timeline-service.http-cross-origin.enabled	1090
yarn.router.clientrm.interceptor-class.pipeline	111
yarn.router.interceptor.user.threadpool-size	7
yarn.router.pipeline.cache-max-size	75
yarn.router.rmadmin.interceptor-class.pipeline	9
yarn.router.bind-host	234
yarn.scheduler.queue-placement-rules	143
yarn.router.webapp.interceptor-class.pipeline	139
yarn.router.webapp.address	177
yarn.router.webapp.https.address	211
yarn.timeline-service.entity-group-fs-store.with-user-dir	108
yarn.resource-types	7790
yarn.webapp.filter-entity-list-by-user	685
yarn.webapp.filter-invalid-xml-chars	2
yarn.scheduler.configuration.store.class	658
yarn.scheduler.configuration.mutation.acl-policy.class	87
yarn.scheduler.configuration.leveldb-store.path	78
yarn.scheduler.configuration.leveldb-store.compaction-interval-secs	81
yarn.scheduler.configuration.store.max-logs	169
yarn.scheduler.configuration.fs.path	9
yarn.scheduler.configuration.max.version	10
yarn.scheduler.configuration.zk-store.parent-path	162
yarn.client.load.resource-types.from-server	10
yarn.nodemanager.pluggable-device-framework.enabled	9
yarn.nodemanager.pluggable-device-framework.device-classes	6
yarn.nodemanager.resource-plugins.gpu.path-to-discovery-executables	137
yarn.nodemanager.resource-plugins	711
yarn.nodemanager.resource-plugins.fail-fast	2
yarn.nodemanager.resource-plugins.gpu.allowed-gpu-devices	275
yarn.nodemanager.resource-plugins.gpu.docker-plugin	235
yarn.nodemanager.resource-plugins.gpu.docker-plugin.nvidia-docker-v1.endpoint	91
yarn.nodemanager.resource-plugins.fpga.vendor-plugin.class	10
yarn.nodemanager.resource-plugins.fpga.path-to-discovery-executables	7
yarn.nodemanager.resource-plugins.fpga.allowed-fpga-devices	10
yarn.nodemanager.resource-plugins.fpga.device-discovery-script	3
yarn.nodemanager.resource-plugins.fpga.available-devices	3
yarn.timeline-service.reader.webapp.address	214
yarn.timeline-service.reader.webapp.https.address	126
yarn.timeline-service.reader.bind-host	10
yarn.nodemanager.numa-awareness.enabled	698
yarn.nodemanager.numa-awareness.read-topology	118
yarn.nodemanager.numa-awareness.node-ids	9
yarn.nodemanager.numa-awareness.numactl.cmd	72
yarn.nodemanager.elastic-memory-control.enabled	10
yarn.nodemanager.elastic-memory-control.oom-handler	6
yarn.nodemanager.elastic-memory-control.oom-listener.path	3
yarn.nodemanager.elastic-memory-control.timeout-sec	6
yarn.node-attribute.fs-store.root-dir	10
yarn.node-attribute.fs-store.impl.class	9
yarn.nodemanager.csi-driver-adaptor.addresses	2
yarn.nodemanager.csi-driver.names	5
yarn.resourcemanager.activities-manager.cleanup-interval-ms	5
yarn.resourcemanager.activities-manager.scheduler-activities.ttl-ms	5
yarn.resourcemanager.activities-manager.app-activities.ttl-ms	5
yarn.resourcemanager.activities-manager.app-activities.max-queue-length	7
yarn.nodemanager.containers-launcher.class	4
yarn.resourcemanager.submission-preprocessor.enabled	3
yarn.resourcemanager.submission-preprocessor.file-path	2
yarn.resourcemanager.submission-preprocessor.file-refresh-interval-ms	4
yarn.node-labels.exclusive-enforced-partitions	2
yarn.workflow-id.tag-prefix	2
yarn.webapp.enable-rest-app-submissions	3
yarn.resourcemanager.am.global.max-attempts	3
yarn.resourcemanager.application.max-tags	4
yarn.resourcemanager.application.max-tag.length	4
yarn.resourcemanager.zk-timeout-ms	1340
yarn.nodemanager.health-checker.script.timeout-ms	738
yarn.resourcemanager.zk-retry-interval-ms	791
yarn.resourcemanager.zk-num-retries	913
yarn.nodemanager.amrmproxy.enable	6
